pomiar_id,tmin_4,tmax_4,tmin_9,tmax_9,annual_tavg,annual_precip,prow_id,woj_id,prowincja,wojewodztwo
379,3.065742914619197,12.829275612752184,8.176674974057256,17.849442981115075,6.723953469370767,667.4415747330975,2,8,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,opolskie
380,3.6,12.960875326429019,8.339124673570984,17.339124673570982,6.900000000000001,598.2636100001429,3,14,Masyw Czeski,warmińsko-mazurskie
381,4.164945769167696,12.362654205503745,10.922368962561933,18.503552407852062,8.688264425694523,629.7247917803135,4,16,Niż Środkowoeuropejski,zachodniopomorskie
382,3.9598776635497197,13.800000000000002,9.315221605856278,18.71522160585628,7.774628045728316,544.3221846410738,4,7,Niż Środkowoeuropejski,mazowieckie
383,3.0429675616929286,13.521483780846458,8.8,19.2,8.421483780846463,553.9268984695806,4,1,Niż Środkowoeuropejski,dolnośląskie
384,3.60255566547375,13.403427936072271,8.660912919985694,18.6,7.660912919985694,574.3357710140261,2,3,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,lubelskie
385,3.2824417044589724,13.082441704458972,8.972047050173718,18.339067925627518,7.799999999999999,546.6189677165722,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
386,3.4673102542010397,13.186475355194684,8.517856399556573,18.017856399556575,7.017856399556571,534.5970876852623,4,7,Niż Środkowoeuropejski,mazowieckie
387,4.194755519157842,14.150523528796157,9.691811461871364,19.280518804943004,8.181332719005754,550.3546154649009,4,5,Niż Środkowoeuropejski,łódzkie
388,3.6070797111096295,13.485242943501934,8.877616549125758,18.64093604878161,7.685242943501931,598.4427826018396,6,13,Wyżyny Polskie,świętokrzyskie
389,3.7000000000000015,13.500000000000004,8.7,18.2,7.355932391086509,518.5524930005316,4,7,Niż Środkowoeuropejski,mazowieckie
390,4.087778959374999,14.279626382160618,9.58981319108031,19.38981319108031,8.389813191080309,517.8073001627349,4,14,Niż Środkowoeuropejski,warmińsko-mazurskie
391,4.153732951654011,13.653732951654012,10.216045476175001,19.374174423824687,9.066930843175104,564.528353295303,4,4,Niż Środkowoeuropejski,lubuskie
392,3.310704725610396,13.510704725610399,9.135672813150212,18.99697385728792,8.310052455633597,527.7771980616794,4,15,Niż Środkowoeuropejski,wielkopolskie
393,3.795661557138672,13.199497775994947,8.854340298862923,18.098958966063215,6.999479483031607,597.0100293769478,4,10,Niż Środkowoeuropejski,podlaskie
394,1.7944054337315005,9.494405433731501,9.48292083040457,16.4,7.28802159349375,568.9750200418878,4,11,Niż Środkowoeuropejski,pomorskie
395,3.6719637003446786,13.676256829183382,9.249832788972808,18.9,8.30082821203546,581.3311783071645,6,5,Wyżyny Polskie,łódzkie
396,3.6293377804074654,13.362934896864754,8.6,18.129337780407464,7.055655255613909,535.5806526214005,4,7,Niż Środkowoeuropejski,mazowieckie
397,3.234577149599602,13.634577149599602,8.755042355098118,19.155042355098118,8.491520172678797,630.74897831863,3,7,Masyw Czeski,mazowieckie
398,3.5295337963063544,13.266965268076282,8.603909905175922,18.18790642071779,7.027457294090128,534.4494453645932,4,7,Niż Środkowoeuropejski,mazowieckie
399,3.8446437201725345,12.88101540407331,8.8,17.6,6.900000000000001,673.7672300918323,5,14,Niż Wschodniobałtycko-Białoruski,warmińsko-mazurskie
400,4.278200748910647,13.786463222931934,10.186860396310044,19.079965053446212,8.778200748910647,551.166036058143,4,4,Niż Środkowoeuropejski,lubuskie
401,3.298326779319008,13.099163389659504,8.599163389659504,18.199163389659503,7.2,588.1108357315509,6,13,Wyżyny Polskie,świętokrzyskie
402,3.2937801965361344,11.693780196536135,9.700000000000001,17.5,7.750834562839286,672.1188416874706,4,16,Niż Środkowoeuropejski,zachodniopomorskie
403,3.2803185623376345,13.480318562337635,8.9,18.799999999999997,8.180566532966859,526.1570126465872,4,15,Niż Środkowoeuropejski,wielkopolskie
404,3.6276040677346044,12.527604067734606,9.054688179592905,17.53761260104128,7.3376126010412746,639.8354537498288,4,14,Niż Środkowoeuropejski,warmińsko-mazurskie
405,3.656653007106686,14.048028957855234,9.093660677527314,19.536596736352287,8.636596736352285,657.2428571233985,4,12,Niż Środkowoeuropejski,śląskie
406,4.3,14.448087039182496,9.699999999999998,19.440344938413364,8.399297671017374,523.767555918296,3,15,Masyw Czeski,wielkopolskie
407,3.607637495550338,13.003945820480476,8.20000274072596,17.29479867234648,6.900000000000001,590.5795251218033,4,12,Niż Środkowoeuropejski,śląskie
408,3.808368768951881,13.782658928194087,9.274290159242204,18.820734849882353,8.174290159242204,586.6845486181983,6,5,Wyżyny Polskie,łódzkie
409,4.700000000000001,15.1,9.670638826364746,20.1,8.700000000000001,664.054926380644,2,6,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,małopolskie
410,3.794984859720749,13.800335534840576,8.923733851033077,18.801139309760522,7.701139309760526,631.2285126824771,6,13,Wyżyny Polskie,świętokrzyskie
411,4.291276922824627,13.649127310401587,10.329419920277319,19.092375110630453,8.791276922824627,563.9076788220246,4,4,Niż Środkowoeuropejski,lubuskie
412,4.28405278664424,14.5,9.28405278664424,19.5,8.23294913350271,645.0168489830047,2,9,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,podkarpackie
413,3.787638018456299,12.687638018456298,9.505789867604852,17.80578986760485,7.905789867604852,609.1222516417979,4,16,Niż Środkowoeuropejski,zachodniopomorskie
414,3.0095155353323735,10.719031070664746,9.900000000000002,16.896137407239603,7.409515535332375,642.6712485273075,4,11,Niż Środkowoeuropejski,pomorskie
415,3.7364549199243426,13.131755874792484,8.961532172198758,18.09718383735036,6.959023072270876,609.022448384244,5,14,Niż Wschodniobałtycko-Białoruski,warmińsko-mazurskie
416,3.5104057064831893,13.616889796164022,9.010405706483189,18.910405706483193,8.31040570648319,638.9353601520071,4,12,Niż Środkowoeuropejski,śląskie
417,3.6144569688815835,11.868518802897917,9.861703675743929,17.471577766717306,7.358644711924535,677.6558942539851,4,11,Niż Środkowoeuropejski,pomorskie
418,2.000828285867624,11.695027428364359,7.430537352973092,17.100855118208962,5.906631700233655,735.7874227853962,1,9,Karpaty Wschodnie z Podkarpaciem Wschodnim,podkarpackie
419,3.4188199925781513,12.551201783044258,8.449237174306015,17.231122011756984,6.84374463681872,632.1341154700087,4,14,Niż Środkowoeuropejski,warmińsko-mazurskie
420,4.2765962636600365,14.33536434193933,9.637109998488071,19.495878076767365,8.485315890930057,552.6362182194737,4,1,Niż Środkowoeuropejski,dolnośląskie
421,3.033485576552569,11.762470762310649,9.005453167681537,17.436036520744302,7.11643191307005,742.6235628548282,5,14,Niż Wschodniobałtycko-Białoruski,warmińsko-mazurskie
422,3.669038120528022,14.169038120528024,8.947390827271736,19.374345562475593,8.287172781237796,694.198791316176,2,6,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,małopolskie
423,4.315779379251618,13.616190948107704,10.194479933078998,18.89454746556294,8.51577937925162,567.6341667163734,4,4,Niż Środkowoeuropejski,lubuskie
424,3.5,12.879490470004805,9.190738320221845,18,7.435710332827503,583.5741245701025,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
425,3.7283782404079333,13.414082145861716,9.323156978307722,18.72315697830772,7.997237402824441,579.6720644863271,4,1,Niż Środkowoeuropejski,dolnośląskie
426,3.5,12.2,9.384118886702026,17.4,7.2,651.5001399973632,4,11,Niż Środkowoeuropejski,pomorskie
427,3.6999145446958437,13.525560684865095,8.65282428228458,18.5256622265809,7.525560684865094,571.7727944526845,2,3,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,lubelskie
428,0.7529854646631637,9.987615547757548,6.709226194199431,16.029872402117373,5.848896637811778,691.9362592779576,3,1,Masyw Czeski,dolnośląskie
429,3.444351329527945,12.044351329527945,9.335620849403375,17.3018582390199,7.1532385097152815,662.2772098129561,4,16,Niż Środkowoeuropejski,zachodniopomorskie
430,2.4195741287485415,12.203552317807228,7.710207465290514,17.40653233426649,6.9195741287485415,565.1323737298188,5,10,Niż Wschodniobałtycko-Białoruski,podlaskie
431,4.4905781454009555,14.084287066733854,10.400000000000002,19.593708921332905,9.093708921332901,529.9416104869815,4,16,Niż Środkowoeuropejski,zachodniopomorskie
432,2.3470193095624294,11.94701930956243,7.997832070873679,17.42727872790076,6.687309299434932,578.5985179618283,5,10,Niż Wschodniobałtycko-Białoruski,podlaskie
433,1.4716836751673879,11.498269232513916,6.834223612221654,17.42476185828557,6.271642737289661,952.0378584486872,2,6,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,małopolskie
434,3.48635627490784,13.46810395525319,8.664298376736152,18.486356274907838,7.37804789465091,644.7888869691548,6,13,Wyżyny Polskie,świętokrzyskie
435,4.2769515371246865,14.276951537124688,9.601333228940279,19.118600604977352,8.176951537124685,530.695897657344,4,5,Niż Środkowoeuropejski,łódzkie
436,3.4068915150234274,12.903564396855089,8.905428755556029,17.803564396855087,7.8176790524728315,572.07215923381,4,15,Niż Środkowoeuropejski,wielkopolskie
437,-0.6498119724239118,7.9915539788449035,5.021499680136992,13.935386187832421,3.6433947224200365,929.1140609699727,1,8,Karpaty Wschodnie z Podkarpaciem Wschodnim,opolskie
438,2.458391318067778,11.653404670331245,8.433161708932953,17.103158586682035,7.103158586682035,557.7820080863864,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
439,3.458219222637246,12.49328085329672,9.195032728198674,17.677711070782117,7.156561604042542,615.3546492464983,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
440,2.700952079610052,12.900952079610054,8.328993933076571,18.60095207961005,7.919258041829724,651.377078702158,4,8,Niż Środkowoeuropejski,opolskie
441,2.9755961993721365,12.941640122523392,8.04084574864996,18.00014627892279,6.8487328144328785,689.9935597260817,2,9,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,podkarpackie
442,3.3019601723044167,13.2,9.2,18.575534812124864,8.2,538.6656939916102,4,15,Niż Środkowoeuropejski,wielkopolskie
443,3.25177204062071,13.391080157137893,8.550747432253656,18.54173667214194,7.655126415599616,694.0605532508462,6,6,Wyżyny Polskie,małopolskie
444,3.1552003796015873,12.497249121323696,8.856550085465267,17.71690830271168,7.459163259205434,569.3882000343611,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
445,3.9,13.233242798233698,8.666485596467396,17.733242798233704,7.095311409981228,601.7183490049905,5,14,Niż Wschodniobałtycko-Białoruski,warmińsko-mazurskie
446,3.0651520830004615,13.565152083000465,8.797301682851923,19.176006924310933,8.397301682851923,551.3611668839593,4,1,Niż Środkowoeuropejski,dolnośląskie
447,3.5015471686862,13.23013041851608,8.679607663373268,18.1015471686862,7.523590229064718,526.0344585207896,4,7,Niż Środkowoeuropejski,mazowieckie
448,3.3399969423413545,12.453642705081064,8.800599280225269,17.700599280225273,6.662553056739395,662.6939593842056,5,14,Niż Wschodniobałtycko-Białoruski,warmińsko-mazurskie
449,3.7000000000000015,13.6,8.500000000000004,18.5,7.502741692392979,526.3740644240089,5,3,Niż Wschodniobałtycko-Białoruski,lubelskie
450,4.2208051196679754,13.3905356526704,10.101830828854808,18.72080511966798,8.521703869043904,559.0412407029544,4,16,Niż Środkowoeuropejski,zachodniopomorskie
451,3.751259400754486,13.153321595253749,9.810136127222822,18.720818101057393,8.653321595253747,593.2905479121011,4,4,Niż Środkowoeuropejski,lubuskie
452,3.3184416113893476,11.618441611389347,9.961188582451173,17.586887629898037,7.694628862512543,680.4612320274605,4,16,Niż Środkowoeuropejski,zachodniopomorskie
453,3.4,13.525414834403284,9.174585165596719,18.950678789817978,8.1,523.0150845862454,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
454,3.928250740234968,13.05486252545614,9.68469853434658,18.22427235558242,8.08469853434658,590.3631060315071,4,16,Niż Środkowoeuropejski,zachodniopomorskie
455,3.5490958928898024,13.449537918286618,8.957893104719835,18.4480176508524,7.772559573011728,609.1090628015097,6,5,Wyżyny Polskie,łódzkie
456,4.062838650105623,13.7,8.7,18.0970912319633,7.2,544.6286167641234,4,7,Niż Środkowoeuropejski,mazowieckie
457,2.503213981951876,11.303331385298218,8.51361764302258,16.8,7.0047219646814485,553.7306696014296,4,11,Niż Środkowoeuropejski,pomorskie
458,3.2000000000000006,13.6,8.7,19.01082710059744,8.5,614.4344960691262,4,8,Niż Środkowoeuropejski,opolskie
459,2.0514708896015352,10.7,8.211169466210894,16.23132017790622,6.579849288304681,573.0531458559879,4,11,Niż Środkowoeuropejski,pomorskie
460,3.6580795561896537,13.613512577921096,8.858079556189654,18.429212199656927,7.558079556189652,594.0582276328848,6,13,Wyżyny Polskie,świętokrzyskie
461,2.9293184936010617,12.6,8.4,17.8,6.9,575.494552433961,5,10,Niż Wschodniobałtycko-Białoruski,podlaskie
462,3.4913546246675025,13.64196968563976,9.053964004096851,18.93246142587963,8.344247604396084,576.0567554936033,5,8,Niż Wschodniobałtycko-Białoruski,opolskie
463,2.6593402532105896,12.918680506421182,8.359340253210593,18.716900125062512,8.024720004265708,598.3352910281708,3,8,Masyw Czeski,opolskie
464,3.2203318965650665,11.218301979403206,9.398895722530748,16.67245709767909,7.046770521416727,670.0623403945348,4,11,Niż Środkowoeuropejski,pomorskie
465,4,13.461417967800026,10.047017222207174,19.140922602904133,8.903553337776547,576.0019895311362,4,4,Niż Środkowoeuropejski,lubuskie
466,4.482686446396157,13.9,10.378327110183251,19.2,8.848104942667572,554.2206847088725,4,4,Niż Środkowoeuropejski,lubuskie
467,3.679021179176503,13.900810839603732,9.268379837110494,19.168379837110496,8.496014337515495,525.9872089321233,4,15,Niż Środkowoeuropejski,wielkopolskie
468,4.430028194073433,13.930028194073435,10.394218608275875,19.430028194073433,8.907667672567273,539.2657977407907,3,3,Masyw Czeski,lubelskie
469,3.7000000000000006,13.1,8.3,17.4,7,578.5190162303624,4,7,Niż Środkowoeuropejski,mazowieckie
470,3.919346372450785,14.138010841994866,9.011432614824013,19.20468609076538,8.012092278170403,677.521793511901,6,13,Wyżyny Polskie,świętokrzyskie
471,3.6995149028061753,12.528144411586265,9.153753666850957,17.62621696061761,7.276639097859999,672.7632822568723,4,14,Niż Środkowoeuropejski,warmińsko-mazurskie
472,3.5897435025697773,11.624507643451228,10.038324888819508,17.392105251561468,7.444033333063868,680.6024447684113,4,11,Niż Środkowoeuropejski,pomorskie
473,3.91659358785149,13.81679385483194,9.193924268865612,18.69392426886561,7.800000000000002,571.2733513292882,4,5,Niż Środkowoeuropejski,łódzkie
474,4.185888379847318,12.438656009586495,10.792102643433504,18.34487027317268,8.285984127030973,658.3365854901858,4,11,Niż Środkowoeuropejski,pomorskie
475,4.081046436276666,13.928367478881771,8.920853992222188,18.747066644258044,7.599745601652937,528.5975502072959,4,3,Niż Środkowoeuropejski,lubelskie
476,3.6536998428425838,13.362839350500872,8.8,18.100000000000005,7.389240909959827,551.6427170978789,4,7,Niż Środkowoeuropejski,mazowieckie
477,4.034266483656089,13.237630772933954,9.604188833136122,18.303364289277866,8.200000000000001,580.8021860113796,4,4,Niż Środkowoeuropejski,lubuskie
478,3.09858195822299,13.447693062516,8.71564148501707,18.998581958222992,8.335532914769297,560.0375628972358,4,8,Niż Środkowoeuropejski,opolskie
479,4.601561435454742,14.048764305631483,10.600000000000001,19.40058389661383,8.999999999999998,554.1424467691614,4,4,Niż Środkowoeuropejski,lubuskie
480,3.3170765733246776,13.200000000000003,8.700000000000001,18.25159797399883,7.400000000000001,561.8956014011504,4,7,Niż Środkowoeuropejski,mazowieckie
481,4.099142505917937,13.390292479129855,10.090292479129856,18.84382816937176,8.5403967860198,560.7809768478053,4,16,Niż Środkowoeuropejski,zachodniopomorskie
482,2.4987607658545645,12.344817837174125,8.019929292604052,17.613190633011676,6.9,564.8070099525854,4,9,Niż Środkowoeuropejski,podkarpackie
483,3.207992783600411,13.07358982543692,8.9,18.26559704183651,7.965597041836508,544.1087367651912,4,15,Niż Środkowoeuropejski,wielkopolskie
484,3.8987345498230384,13.971464386529865,9.078794155503696,19.052421323788575,7.8801030730849675,646.5543733058976,6,13,Wyżyny Polskie,świętokrzyskie
485,3.883144459022811,13.883144459022812,9.1,18.6,7.9,586.5769778230133,6,4,Wyżyny Polskie,lubuskie
486,3.0509476560135944,13.500000000000004,8.792378953350001,19.192947135686882,8.435830047163936,559.9328672429097,4,1,Niż Środkowoeuropejski,dolnośląskie
487,4.297714446721477,14.443883471171722,9.754825398554738,19.484333326744597,8.497714446721478,526.1039757448963,4,5,Niż Środkowoeuropejski,łódzkie
488,1.4206345443011679,11.462352956829417,6.833601082472049,17.19101692877702,6.326675584326181,821.04995040414,2,6,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,małopolskie
489,3.492529331535534,11.892529331535535,9.506113812616922,17.213974775975142,7.092529331535533,677.0760511441968,4,11,Niż Środkowoeuropejski,pomorskie
490,3.559411909250481,13.036855315105546,8.213646256549263,17.35050157165481,6.959411909250481,571.478485935006,4,7,Niż Środkowoeuropejski,mazowieckie
491,1.8961968931306294,11.696128356169316,7.630815960841703,17.230815960841703,6.557409472515458,581.0949862677398,5,10,Niż Wschodniobałtycko-Białoruski,podlaskie
492,3.115609814848527,12.478381121230678,8.760599206208656,17.82774111270036,7.427741112700358,635.5854968324894,3,1,Masyw Czeski,dolnośląskie
493,4.163639569585903,13.999983029518486,9.899638408526972,19.299638408526967,8.674273382124824,534.0000000000001,4,15,Niż Środkowoeuropejski,wielkopolskie
494,3.6947476391135723,13.1,8.5,18.495692067565315,7.600000000000001,581.138682257558,5,3,Niż Wschodniobałtycko-Białoruski,lubelskie
495,3.3685922641082113,12.82969965600175,8.129853316578508,17.25970663315702,6.829853316578509,576.23454781139435,4,7,Niż Środkowoeuropejski,mazowieckie
496,3.075089533413976,13.332176426712028,8.783958418241834,18.78992006784903,8.199408482338004,577.2895538425889,4,8,Niż Środkowoeuropejski,opolskie
497,3.9823089208764038,14.193847305680354,9.048739561736065,19.183516301454965,8.027856847550087,660.4974012478093,6,13,Wyżyny Polskie,świętokrzyskie
498,3.717001213462494,14.091750519528276,9.145471985465523,19.56317950503138,8.499293693896645,701.3682145274987,6,12,Wyżyny Polskie,śląskie
499,4.095183723280649,13.904319621806845,9.171673923178115,18.902897643575667,7.902897643575668,556.7248492948296,2,8,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,opolskie
500,3.514265728585947,13.414265728585946,8.829564787520159,18.500493676072324,7.642418741940584,536.9773381149446,4,7,Niż Środkowoeuropejski,mazowieckie
501,3.6510710367752792,12.62171476736994,8.700000000000001,17.45107103677528,6.801625506338143,687.9370121096035,5,14,Niż Wschodniobałtycko-Białoruski,warmińsko-mazurskie
502,1.5854648522608212,11.046559844800248,7.334798190381662,16.881025338118633,6.490510692996549,651.5078084006186,3,1,Masyw Czeski,dolnośląskie
503,2.5983817336962667,12.21448921733878,8.100956658708164,17.58484917506565,6.790521628306337,576.8712904896496,5,10,Niż Wschodniobałtycko-Białoruski,podlaskie
504,3.1710345390231405,12.678462028835868,8.044980051981081,18.104683952203924,7.300774607706266,589.92278890804,7,3,Wyżyny Ukraińskie,lubelskie
505,1.8873831133130452,12.087383113313047,7.100183268994056,17.674399688637983,6.687383113313045,774.373008530787,NA,NA,NA,NA
506,3.3781363640580695,13.000354705530484,8.173081964486133,18.273081964486135,7.466868997592965,574.3936332219598,7,3,Wyżyny Ukraińskie,lubelskie
507,3.4667552000145827,13.68196971149008,9.145392378490795,19.060606889966287,8.38196971149008,530.4908645195097,4,15,Niż Środkowoeuropejski,wielkopolskie
508,3.3931827416666116,13.49318274166661,9.099999999999998,18.9,8.099999999999998,523.0155103821917,4,15,Niż Środkowoeuropejski,wielkopolskie
509,3.5786614871128952,13.105259619153134,8.826008506925138,18,7.397743476282583,574.6984127676873,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
510,1.596387390677231,11.400774309984408,7.471697727972845,17.171697727972848,6.441466733016716,583.329839879537,5,10,Niż Wschodniobałtycko-Białoruski,podlaskie
511,3.352683441856795,13.087409775151343,8.50176333953591,18.00707067084858,7.180420309886664,528.2106587579052,4,7,Niż Środkowoeuropejski,mazowieckie
512,3.6885441380004536,13.961659604437031,9.283994407149223,19.17737022152615,8.400584572178884,511.4496458118605,4,15,Niż Środkowoeuropejski,wielkopolskie
513,3.54012300985192,12.322597807553477,9.411101211761885,17.568098029662252,7.04012300985192,637.490587089035,4,11,Niż Środkowoeuropejski,pomorskie
514,3.355072778679795,13.14890160215705,8.455072778679796,18.004291942398364,6.9042919423983635,545.8523162907314,4,7,Niż Środkowoeuropejski,mazowieckie
515,3.975789379407169,13.379665730946417,8.679665730946416,17.87966573094642,7.179665730946416,575.5839725143951,4,7,Niż Środkowoeuropejski,mazowieckie
516,3.0651470780807646,13.5,8.798752189293005,19.19875218929301,8.3,558.5097410098474,4,1,Niż Środkowoeuropejski,dolnośląskie
517,3.0491717254532964,13.445137512110623,8.694259306717756,19.09164993423794,8.396050394098486,611.5472605168172,4,8,Niż Środkowoeuropejski,opolskie
518,2.991946880980847,13.199953408294054,8.59995340829405,18.699953408294054,8.25467237902712,578.6504296224307,4,8,Niż Środkowoeuropejski,opolskie
519,3.961792157562196,14.461792157562197,9.261792157562194,19.661792157562196,8.501908681736442,702.6481873899647,2,6,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,małopolskie
520,3.727755508194112,13.873197989388027,8.8982912611638465,18.905406531526065,7.7575630891617875,666.0678370015,6,13,Wyżyny Polskie,świętokrzyskie
521,4.194071668032814,14.454436532020855,9.75181067368177,19.54950627410766,8.47476451756295,519.4622360139147,4,14,Niż Środkowoeuropejski,warmińsko-mazurskie
522,2.2808087853520647,12.180808785352065,7.8058130171343665,17.5732598516584,6.905813017134365,573.1241186596598,5,10,Niż Wschodniobałtycko-Białoruski,podlaskie
523,1.4260307205845595,9.170464689495159,8.344455886750515,15.367206932729022,6.175375218742985,621.9970883334533,4,11,Niż Środkowoeuropejski,pomorskie
524,4.066636462389367,14.566636462389365,9.3,19.7,8.573548360432937,702.8399760885345,2,6,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,małopolskie
525,4.085267539599573,12.223793861496555,10.736567824504334,18.333347263018428,8.54479043120735,581.6520114187197,4,16,Niż Środkowoeuropejski,zachodniopomorskie
526,3.8479682568532922,13.298269057651325,9.998269057651328,18.998269057651324,8.6587535493525,545.9972748966331,4,16,Niż Środkowoeuropejski,zachodniopomorskie
527,2.1185299286132753,10.655799672586955,8.387816007794333,16.326509114187985,6.818529928613276,552.9280247111838,4,11,Niż Środkowoeuropejski,pomorskie
528,4.258448820920757,13.258448820920753,9.3589219310976155,18.07036512817,7.496590626636423,640.7638416344989,4,14,Niż Środkowoeuropejski,warmińsko-mazurskie
529,3.101117859418345,12.901117859418344,8.401117859418344,17.902235718836693,7.1006512496523815,596.921749840716,6,7,Wyżyny Polskie,mazowieckie
530,3.9325153955608707,14.258409311983964,9.23251539556087,19.56503079112174,8.445622233139128,721.1002918499739,2,12,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,śląskie
531,4.113192083117964,14.213192083117963,9.66425227177052,19.36425227177052,8.5,546.4190831779888,4,5,Niż Środkowoeuropejski,łódzkie
532,3.903150352285194,13.493161272617987,8.607107781084027,17.90226878365684,7.107418865896858,555.3232955992826,4,7,Niż Środkowoeuropejski,mazowieckie
533,2.7368076904455085,11.197960524947426,8.833245299260819,16.645746793556558,6.647786268609131,631.5629841728453,4,11,Niż Środkowoeuropejski,pomorskie
534,2.8109841054315288,13.128579592314432,8.481519256915444,18.84285565706931,8.200000000000001,601.0838189385468,4,8,Niż Środkowoeuropejski,opolskie
535,3.329522374498038,13.539327659232047,8.587402602597326,18.63644302528403,7.729195852143834,693.3338270477763,6,6,Wyżyny Polskie,małopolskie
536,3.8908217533182876,13.696869691883325,9.389650937377581,18.795698875942612,7.764391505259266,568.7462304727358,4,5,Niż Środkowoeuropejski,łódzkie
537,3.515375334140452,13.355248695768008,8.315069957094304,18.21104224562456,7.4592764072377475,526.1455828094648,5,3,Niż Wschodniobałtycko-Białoruski,lubelskie
538,3.4817852244584855,13.046023272775688,8.854809360429908,17.97844779849804,7.45480936042991,571.6542975920196,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
539,3.097006463759123,12.897006463759123,8.462421250661578,17.91151276655038,7.30576762774262,550.0909203959802,4,6,Niż Środkowoeuropejski,małopolskie
540,3.3,13.099999999999998,8.2,18.099999999999998,7.5,531.3571004500612,4,3,Niż Środkowoeuropejski,lubelskie
541,2.9492984103185202,12.002536518458808,8.81882975866468,17.385354354586973,7.101063837198493,586.100511854209,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
542,3.8612981046679264,13.66129810466793,8.937633560228312,18.660955583311715,7.704835262945382,592.6375568603846,2,9,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,podkarpackie
543,4.211693560697899,14.038968774661285,8.997931347641437,18.797931347641438,7.5979313476414365,547.2649477050844,6,3,Wyżyny Polskie,lubelskie
544,3.2575983997180566,13.436238032299508,8.857598399718057,18.777574070800984,8.257598399718058,595.2817017191254,5,8,Niż Wschodniobałtycko-Białoruski,opolskie
545,3.573870451366543,13.800000000000002,9.224559063562946,19.1,8.3,513.3464340563775,4,15,Niż Środkowoeuropejski,wielkopolskie
546,3.474063393908833,13.774063393908833,9.182607351689123,19.200000000000003,8.391239812342853,537.1214998563134,4,15,Niż Środkowoeuropejski,wielkopolskie
547,2.393969750680518,12.287227168483387,7.9940394159303265,17.794039415930325,6.999759290204788,577.2383117663602,5,10,Niż Wschodniobałtycko-Białoruski,podlaskie
548,3.906887570351889,12.988017734899936,9.089066984611055,17.811489610492803,7.3689632977610415,635.3890493019757,5,14,Niż Wschodniobałtycko-Białoruski,warmińsko-mazurskie
549,3.8929640545417286,13.389319431571483,9.8935122477039,18.91997563321051,8.689319431571484,580.4597684266246,4,4,Niż Środkowoeuropejski,lubuskie
550,3.6769968976828586,13.69673181943909,9.219734921756233,18.91558652926413,8.395851607507895,579.4389230385814,6,5,Wyżyny Polskie,łódzkie
551,3.91406634267114,13.096049350628357,9.614066342671139,18.132675563272212,8.105330335121547,588.7937687430809,4,16,Niż Środkowoeuropejski,zachodniopomorskie
552,3.240094404173616,11.940094404173616,9.101478689772279,17.201478689772276,7.3676264258496404,652.6146704240389,4,16,Niż Środkowoeuropejski,zachodniopomorskie
553,3.8336234902035917,14.033623490203592,9.432127627395854,19.232127627395855,8.358860655553347,518,4,15,Niż Środkowoeuropejski,wielkopolskie
554,2.566644352507189,11.766644352507189,8.513964047641334,17.214446287819605,7.213964047641336,553.4543329138826,4,2,Niż Środkowoeuropejski,kujawsko-pomorskie
555,3.6006629611987164,12.78454152558968,8.892727682323557,17.692727682323557,7.287913536691576,615.1462674107133,3,14,Masyw Czeski,warmińsko-mazurskie
556,2.6008734776607687,11.558836076643278,8.4,17.100739238566597,6.500739238566593,697.412981624509,NA,NA,NA,NA
557,4.280854843095822,14.080854843095825,8.99900069970291,18.745431200617183,7.460315010167141,551.6548547041285,6,3,Wyżyny Polskie,lubelskie
558,4.064933738668691,14.06734488089838,9.550720760558951,19.091212919475748,8.267661729521098,562.9781201185415,4,5,Niż Środkowoeuropejski,łódzkie
559,4.8815388190134,14.301801474213743,10.761215204515995,19.661215204515997,9.161215204515996,539.1973553331455,4,4,Niż Środkowoeuropejski,lubuskie
560,3.247273884492697,11.093706605795656,9.650439738436187,16.759946839900042,7.250439738436188,664.4656307537041,4,11,Niż Środkowoeuropejski,pomorskie
561,4.6,15,9.600000000000003,20.000000000000007,8.615945297117587,659.5464744260644,2,6,Karpaty Zachodnie z Podkarpaciem Zachodnim i Północnym,małopolskie
